database_id,target_id,comparator_id,analysis_id,covariate_id,coefficient
optum_extended_dod,1,2,3,37018677212,0.0698357196291243
optum_extended_dod,1,2,3,2100959502,0.06968275335474036
optum_extended_dod,1,2,3,2213087702,-0.06961946678133084
optum_extended_dod,1,2,3,7007,-0.06953049598671875
optum_extended_dod,1,2,3,30204603710,0.06908054183709973
optum_extended_dod,1,2,3,2211739502,-0.06849912129349711
optum_extended_dod,1,2,3,2111013502,0.0682985563619822
optum_extended_dod,1,2,3,703547410,0.0680488046810202
optum_extended_dod,1,2,3,321588210,-0.06788443701212414
optum_extended_dod,1,2,3,4149084212,0.06783667216995969
optum_extended_dod,1,2,3,1314318504,0.06774024158334524
optum_extended_dod,1,2,3,4276526802,0.06772359235354404
optum_extended_dod,1,2,3,2514400504,0.06768612451111168
optum_extended_dod,1,2,3,38003276802,-0.06737453854020577
optum_extended_dod,1,2,3,21602969413,-0.06727424896139977
optum_extended_dod,1,2,3,256451212,-0.0669471899529509
optum_extended_dod,1,2,3,2102033802,-0.06678079330087446
optum_extended_dod,1,2,3,4214956804,0.06655419351562025
optum_extended_dod,1,2,3,2313982504,-0.06642461496334015
optum_extended_dod,1,2,3,140673210,-0.06639204884348848
optum_extended_dod,1,2,3,1174888410,0.0663252350315716
optum_extended_dod,1,2,3,3049187702,0.06622149184067992
optum_extended_dod,1,2,3,939259410,-0.06613252921631993
optum_extended_dod,1,2,3,4200516212,0.06587541482753508
optum_extended_dod,1,2,3,40222444410,-0.06578503922285323
optum_extended_dod,1,2,3,2313727502,-0.06573652483714461
optum_extended_dod,1,2,3,2313830502,0.06529287263757648
optum_extended_dod,1,2,3,4148407802,-0.06483431953474403
optum_extended_dod,1,2,3,21601237412,0.06412697325743087
optum_extended_dod,1,2,3,1742253412,-0.06403140590115719
optum_extended_dod,1,2,3,1557272410,0.06401757376277245
optum_extended_dod,1,2,3,923645410,0.06391682941599645
optum_extended_dod,1,2,3,381591210,0.06385990869455689
optum_extended_dod,1,2,3,1501700412,0.0637869758383216
optum_extended_dod,1,2,3,18003,-0.0637845608391851
optum_extended_dod,1,2,3,2514417504,-0.0637003408698252
optum_extended_dod,1,2,3,38003259804,0.06366587574965127
optum_extended_dod,1,2,3,22125912710,-0.0636608968666042
optum_extended_dod,1,2,3,21602323410,-0.06361510861657797
optum_extended_dod,1,2,3,137548210,-0.06353170593608104
optum_extended_dod,1,2,3,2212654702,0.06331026812004473
optum_extended_dod,1,2,3,3026532702,0.06325494480228443
optum_extended_dod,1,2,3,2514404502,0.06314810884697346
optum_extended_dod,1,2,3,3023884702,-0.06313199753701203
optum_extended_dod,1,2,3,2212742702,-0.06262869482622357
optum_extended_dod,1,2,3,2212824702,0.062483610128419395
optum_extended_dod,1,2,3,4249437212,0.062481786706700716
optum_extended_dod,1,2,3,2101944802,0.06227398209768331
optum_extended_dod,1,2,3,4043679210,0.06225907939297585
optum_extended_dod,1,2,3,3005131702,0.06212844629056451
optum_extended_dod,1,2,3,135287210,-0.06197750914424125
optum_extended_dod,1,2,3,4141759504,-0.061969302825670695
optum_extended_dod,1,2,3,4344264210,-0.06192718235834089
optum_extended_dod,1,2,3,1124957410,0.0618200169277116
optum_extended_dod,1,2,3,1310149410,0.06181347487059079
optum_extended_dod,1,2,3,1551099410,0.061778795421027516
optum_extended_dod,1,2,3,2212657702,-0.061750254390291526
optum_extended_dod,1,2,3,4283893210,0.06161094619965398
optum_extended_dod,1,2,3,1551860410,0.061546791134741756
optum_extended_dod,1,2,3,2514550502,-0.06145017417861193
optum_extended_dod,1,2,3,40484935210,-0.061321530576446785
optum_extended_dod,1,2,3,201061210,0.06130177154374871
optum_extended_dod,1,2,3,19127890410,0.0612504797201506
optum_extended_dod,1,2,3,918906413,0.060992643109425725
optum_extended_dod,1,2,3,4185932210,0.06098273994905798
optum_extended_dod,1,2,3,2212762702,-0.06094470104676337
optum_extended_dod,1,2,3,764123212,-0.06086469113403074
optum_extended_dod,1,2,3,2313655502,-0.06082255041426981
optum_extended_dod,1,2,3,38003105802,0.060778409600280116
optum_extended_dod,1,2,3,3021337702,0.06074354590221978
optum_extended_dod,1,2,3,1786621410,0.0607022418188308
optum_extended_dod,1,2,3,43021237210,0.06049599549489035
optum_extended_dod,1,2,3,1154161410,-0.060413951310736534
optum_extended_dod,1,2,3,38003336804,-0.06041307125291854
optum_extended_dod,1,2,3,4147145210,-0.059964125334288555
optum_extended_dod,1,2,3,46257666702,0.05993945509428398
optum_extended_dod,1,2,3,30252552710,0.0596241318583748
optum_extended_dod,1,2,3,2212238702,-0.059521153483050863
optum_extended_dod,1,2,3,21603396410,-0.05951440495299542
optum_extended_dod,1,2,3,30003482710,-0.059417468145570786
optum_extended_dod,1,2,3,42628574502,0.05935699139789622
optum_extended_dod,1,2,3,21602927412,-0.05921581805587234
optum_extended_dod,1,2,3,3654548210,-0.05920994389407719
optum_extended_dod,1,2,3,2212603702,0.05915587033478318
optum_extended_dod,1,2,3,750982413,-0.059150165744347616
optum_extended_dod,1,2,3,37311059802,0.05907878097718728
optum_extended_dod,1,2,3,4134454212,-0.05893123159998072
optum_extended_dod,1,2,3,30532832710,-0.05860947186574589
optum_extended_dod,1,2,3,3045028702,0.05853749950900004
optum_extended_dod,1,2,3,2212531702,-0.058441470528519744
optum_extended_dod,1,2,3,3016723702,-0.05842739179512085
optum_extended_dod,1,2,3,38003355804,0.05841941871506158
optum_extended_dod,1,2,3,4182562210,0.058068578112503426
optum_extended_dod,1,2,3,2514458504,0.057913405171054054
optum_extended_dod,1,2,3,2514527504,-0.0577513134901719
optum_extended_dod,1,2,3,46257666704,0.057672233627628786
optum_extended_dod,1,2,3,1154343410,0.05759572663693034
optum_extended_dod,1,2,3,4114314702,0.05752228466865622
optum_extended_dod,1,2,3,442104210,-0.05748167119198797
optum_extended_dod,1,2,3,43532539412,-0.0573591705686263
optum_extended_dod,1,2,3,2100773502,0.05726365795237348
optum_extended_dod,1,2,3,4012234210,0.057254118207587815
optum_extended_dod,1,2,3,2314004502,-0.057038659923293725
optum_extended_dod,1,2,3,21603991410,-0.056851910962875715
optum_extended_dod,1,2,3,200527210,0.056758434381731955
optum_extended_dod,1,2,3,38003140802,-0.05665562252608009
optum_extended_dod,1,2,3,4088016502,0.05639981253534014
optum_extended_dod,1,2,3,2212287702,0.05620805738987553
optum_extended_dod,1,2,3,46257498502,0.056187153007183875
optum_extended_dod,1,2,3,2212290702,-0.05613415578579148
optum_extended_dod,1,2,3,961047410,0.056076816695656284
optum_extended_dod,1,2,3,2212600702,-0.055816379231383266
optum_extended_dod,1,2,3,4035439210,-0.055711149716094595
optum_extended_dod,1,2,3,4024012210,0.05566104764367239
optum_extended_dod,1,2,3,4280726210,0.055571377616178357
optum_extended_dod,1,2,3,21600280410,-0.05553262614796411
optum_extended_dod,1,2,3,4150372210,0.05552118722872943
optum_extended_dod,1,2,3,2414350802,0.05538916646191487
optum_extended_dod,1,2,3,139099210,-0.055077494913914685
optum_extended_dod,1,2,3,1036252410,-0.054921929521382896
optum_extended_dod,1,2,3,42872722210,-0.054913009154446184
optum_extended_dod,1,2,3,30167231710,0.05488930124686734
optum_extended_dod,1,2,3,1516976410,0.054809839600014294
optum_extended_dod,1,2,3,2514433502,-0.05473559198825904
optum_extended_dod,1,2,3,4297098210,0.054677410445871516
optum_extended_dod,1,2,3,141693802,0.05426353983082878
optum_extended_dod,1,2,3,439674210,-0.05424515194210185
optum_extended_dod,1,2,3,4062484702,0.05386713073430736
optum_extended_dod,1,2,3,961047412,0.05385284787459248
optum_extended_dod,1,2,3,2514436504,0.05378387052327946
optum_extended_dod,1,2,3,37016200802,-0.053661623610886104
optum_extended_dod,1,2,3,45766940210,-0.0536505293181637
optum_extended_dod,1,2,3,2414391504,0.053636802581013915
optum_extended_dod,1,2,3,373852212,-0.05360975690336401
optum_extended_dod,1,2,3,432312210,-0.053590157546961004
optum_extended_dod,1,2,3,4179462210,0.05349097184097552
optum_extended_dod,1,2,3,4272162210,0.053477489024578224
optum_extended_dod,1,2,3,1501700410,0.05347726954119369
optum_extended_dod,1,2,3,201254210,0.05340805005118655
optum_extended_dod,1,2,3,3003785702,-0.05300636079318598
optum_extended_dod,1,2,3,743670412,0.05288877169002237
optum_extended_dod,1,2,3,3011163702,0.05280784905112989
optum_extended_dod,1,2,3,915855412,-0.05270173922846897
optum_extended_dod,1,2,3,2211740502,-0.05267755709303089
optum_extended_dod,1,2,3,4087641212,-0.052438540055149294
optum_extended_dod,1,2,3,30134293710,-0.05243066010295874
optum_extended_dod,1,2,3,432867210,-0.0524262163922951
optum_extended_dod,1,2,3,315078212,-0.05234184833761634
optum_extended_dod,1,2,3,21603302412,0.05230324636133596
optum_extended_dod,1,2,3,2313636504,-0.05221091537428953
optum_extended_dod,1,2,3,725006502,0.0521265327135627
optum_extended_dod,1,2,3,2212165702,-0.052111335671791846
optum_extended_dod,1,2,3,260123212,0.05204939051399247
optum_extended_dod,1,2,3,2617366502,-0.05196716498480648
optum_extended_dod,1,2,3,22126012710,-0.05189830708279515
optum_extended_dod,1,2,3,37109774802,0.0517153436663602
optum_extended_dod,1,2,3,30069233710,-0.05140545824959684
optum_extended_dod,1,2,3,725003502,0.05128662619015764
optum_extended_dod,1,2,3,2314206502,0.05123906867393388
optum_extended_dod,1,2,3,4102739702,0.051188218030639984
optum_extended_dod,1,2,3,437827210,-0.0511541241416229
optum_extended_dod,1,2,3,2212605702,0.05112393559100865
optum_extended_dod,1,2,3,21602840410,0.05091780209014467
optum_extended_dod,1,2,3,2514413502,0.0507742636909722
optum_extended_dod,1,2,3,21600229412,0.05070325261532735
optum_extended_dod,1,2,3,4051114802,0.05068210306192934
optum_extended_dod,1,2,3,21604091410,0.0506633953832247
optum_extended_dod,1,2,3,2212755702,0.0506458732581664
optum_extended_dod,1,2,3,2213220702,0.050518847240164165
optum_extended_dod,1,2,3,2102579502,-0.05042997095882909
optum_extended_dod,1,2,3,1551803413,-0.0503978826561739
optum_extended_dod,1,2,3,4068482210,-0.050358109529428756
optum_extended_dod,1,2,3,2617205502,0.050318931915692255
optum_extended_dod,1,2,3,2100938502,-0.05015399375113727
optum_extended_dod,1,2,3,45766222804,0.05010097202730324
optum_extended_dod,1,2,3,1560171410,0.05006116181575815
optum_extended_dod,1,2,3,4064918702,0.04999690777629053
optum_extended_dod,1,2,3,437541210,-0.049979699719031274
optum_extended_dod,1,2,3,21602868412,-0.049977182945146824
optum_extended_dod,1,2,3,2212542704,-0.04973266146101036
optum_extended_dod,1,2,3,40664425802,-0.04950582853258093
optum_extended_dod,1,2,3,2514399504,-0.04939696926935108
optum_extended_dod,1,2,3,2414397504,-0.04936861309199967
optum_extended_dod,1,2,3,45769461210,-0.049300059778050756
optum_extended_dod,1,2,3,21604565410,-0.04925056705579373
optum_extended_dod,1,2,3,201820212,0.049213677910626544
optum_extended_dod,1,2,3,197032210,-0.048987766921693536
optum_extended_dod,1,2,3,2314008502,-0.04890983721973231
optum_extended_dod,1,2,3,2211737502,-0.04885698754622322
optum_extended_dod,1,2,3,21601888412,-0.04868683308700135
optum_extended_dod,1,2,3,2313750502,-0.04867392748572127
optum_extended_dod,1,2,3,81303210,-0.048587106900831685
optum_extended_dod,1,2,3,1189697410,-0.04856416590089933
optum_extended_dod,1,2,3,733301410,0.04853366865218212
optum_extended_dod,1,2,3,21600482413,0.04846967400738826
optum_extended_dod,1,2,3,2414396504,-0.048468940311877304
optum_extended_dod,1,2,3,4036803504,0.04843775883697345
optum_extended_dod,1,2,3,2514528504,-0.04838265574515391
optum_extended_dod,1,2,3,2212451702,-0.048358240665821686
optum_extended_dod,1,2,3,2212816702,0.048315652028319445
optum_extended_dod,1,2,3,7003,0.048268733801012646
optum_extended_dod,1,2,3,2313635502,-0.048244028516240184
optum_extended_dod,1,2,3,1742253410,-0.04809619862477102
optum_extended_dod,1,2,3,2514522502,-0.04806102737956962
optum_extended_dod,1,2,3,21604709410,0.04773274970033832
optum_extended_dod,1,2,3,4051210210,0.04762680823725206
optum_extended_dod,1,2,3,3019897702,0.04752754054200986
optum_extended_dod,1,2,3,21600857412,-0.047300863502965355
optum_extended_dod,1,2,3,3038553702,0.04727438366888571
optum_extended_dod,1,2,3,13003,-0.04710777641321802
optum_extended_dod,1,2,3,2212188704,0.04707252667265302
optum_extended_dod,1,2,3,905233410,-0.047006926597107646
optum_extended_dod,1,2,3,22120993710,0.04696646608090022
optum_extended_dod,1,2,3,4170311210,0.04691283258843733
optum_extended_dod,1,2,3,4109085212,-0.04674252821958812
optum_extended_dod,1,2,3,1361711410,0.04661708382972279
optum_extended_dod,1,2,3,1336926410,-0.04656588707318272
optum_extended_dod,1,2,3,21604181410,0.046465339318455826
optum_extended_dod,1,2,3,1510813413,-0.046397492338835215
optum_extended_dod,1,2,3,46273539210,-0.0463730147582467
optum_extended_dod,1,2,3,201916210,-0.046369231354103375
optum_extended_dod,1,2,3,3010156702,-0.04629433722315756
optum_extended_dod,1,2,3,435928802,0.0462778922182856
optum_extended_dod,1,2,3,1140643410,0.04619991288592193
optum_extended_dod,1,2,3,436940210,-0.04614269503918818
optum_extended_dod,1,2,3,4183452210,0.046041475371451666
optum_extended_dod,1,2,3,441408210,0.04599400671348635
optum_extended_dod,1,2,3,30370523710,-0.04596546231402275
optum_extended_dod,1,2,3,2212870702,0.0458958544237523
optum_extended_dod,1,2,3,2101966502,0.045783527348205705
optum_extended_dod,1,2,3,43020424210,-0.04569736659545009
optum_extended_dod,1,2,3,2212649702,0.045627291245507545
optum_extended_dod,1,2,3,43528033502,-0.045612377646357685
optum_extended_dod,1,2,3,437833210,-0.04551367552372607
optum_extended_dod,1,2,3,2514418504,-0.04550609104663097
optum_extended_dod,1,2,3,2101897802,-0.04550572042994557
optum_extended_dod,1,2,3,2314342804,0.04542491587945956
optum_extended_dod,1,2,3,21602795412,-0.04541217521431774
optum_extended_dod,1,2,3,2313985502,0.045394233318134525
optum_extended_dod,1,2,3,21600712413,0.04529977718571527
optum_extended_dod,1,2,3,21602251413,-0.04528888679469748
optum_extended_dod,1,2,3,21602506413,-0.04528577409247908
optum_extended_dod,1,2,3,316866212,-0.04522051074342235
optum_extended_dod,1,2,3,30468762710,-0.04518397472411593
optum_extended_dod,1,2,3,22127852710,-0.045120003334288485
optum_extended_dod,1,2,3,436222210,0.04497730519062973
optum_extended_dod,1,2,3,4095251210,0.044875156913612956
optum_extended_dod,1,2,3,21600095410,-0.04472639378820549
optum_extended_dod,1,2,3,4062484704,0.044698522291966004
optum_extended_dod,1,2,3,30269102710,0.044682415787719275
optum_extended_dod,1,2,3,21600779412,-0.044592996917085174
optum_extended_dod,1,2,3,751246412,-0.04448281741564137
optum_extended_dod,1,2,3,40764999702,0.04442500145021271
optum_extended_dod,1,2,3,4109870210,-0.04438073191919564
optum_extended_dod,1,2,3,2720560802,0.04435396251992757
optum_extended_dod,1,2,3,22121661710,0.044135048498421814
optum_extended_dod,1,2,3,22121882710,0.04410627289668581
optum_extended_dod,1,2,3,4043371210,-0.04397258119750696
optum_extended_dod,1,2,3,30011223710,-0.04390789124043276
optum_extended_dod,1,2,3,437525802,0.04385595059773023
optum_extended_dod,1,2,3,38003337804,0.04383132391157387
optum_extended_dod,1,2,3,3019762702,0.0438261793180006
optum_extended_dod,1,2,3,2212168702,-0.043749089554839984
optum_extended_dod,1,2,3,196436210,-0.043638991308264714
optum_extended_dod,1,2,3,4051488210,-0.043634998485636
