"outcomeId","cohortId","modelSettingsId","analysisId","devDatabase","populationSettingId","modelSettingId","covariateSettingId","modelSettingName","addExposureDaysToStart","riskWindowStart","addExposureDaysToEnd","riskWindowEnd","plpDataFolder","studyPopFile","plpResultFolder","cohortName","outcomeName"
14042,21683,4,87,"Optum Claims",2,1,1,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L1_T21683","./EhdenRaPredictionResults/StudyPop_L1_T21683_O14042_P2.rds","./EhdenRaPredictionResults/Analysis_87","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Leukopenia events using diagnoses and measurements"
14042,21683,6,131,"Optum Claims",2,1,2,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L3_T21683","./EhdenRaPredictionResults/StudyPop_L3_T21683_O14042_P2.rds","./EhdenRaPredictionResults/Analysis_131","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Leukopenia events using diagnoses and measurements"
21679,21683,4,67,"Optum Claims",2,1,1,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L1_T21683","./EhdenRaPredictionResults/StudyPop_L1_T21683_O21679_P2.rds","./EhdenRaPredictionResults/Analysis_67","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Serious Infection, opportunistic infections and other infections of interest event"
21679,21683,6,111,"Optum Claims",2,1,2,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L3_T21683","./EhdenRaPredictionResults/StudyPop_L3_T21683_O21679_P2.rds","./EhdenRaPredictionResults/Analysis_111","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Serious Infection, opportunistic infections and other infections of interest event"
21680,21683,4,69,"Optum Claims",2,1,1,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L1_T21683","./EhdenRaPredictionResults/StudyPop_L1_T21683_O21680_P2.rds","./EhdenRaPredictionResults/Analysis_69","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Serious Infection  events"
21680,21683,6,113,"Optum Claims",2,1,2,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L3_T21683","./EhdenRaPredictionResults/StudyPop_L3_T21683_O21680_P2.rds","./EhdenRaPredictionResults/Analysis_113","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Serious Infection  events"
21681,21683,6,115,"Optum Claims",2,1,2,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L3_T21683","./EhdenRaPredictionResults/StudyPop_L3_T21683_O21681_P2.rds","./EhdenRaPredictionResults/Analysis_115","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Opportunistic Infections"
21681,21683,4,71,"Optum Claims",2,1,1,"Lasso Logistic Regression",0,1,0,90,"./EhdenRaPredictionResults/PlpData_L1_T21683","./EhdenRaPredictionResults/StudyPop_L1_T21683_O21681_P2.rds","./EhdenRaPredictionResults/Analysis_71","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Opportunistic Infections"
21682,21683,1,15,"Optum Claims",1,1,1,"Lasso Logistic Regression",0,1,0,730,"./EhdenRaPredictionResults/PlpData_L1_T21683","./EhdenRaPredictionResults/StudyPop_L1_T21683_O21682_P1.rds","./EhdenRaPredictionResults/Analysis_15","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Stroke (ischemic or hemorrhagic) events (any visit)"
21682,21683,3,59,"Optum Claims",1,1,2,"Lasso Logistic Regression",0,1,0,730,"./EhdenRaPredictionResults/PlpData_L3_T21683","./EhdenRaPredictionResults/StudyPop_L3_T21683_O21682_P1.rds","./EhdenRaPredictionResults/Analysis_59","[EHDEN RA] New users of methoxtrexate monotherapy used for PLP","[EHDEN RA] Stroke (ischemic or hemorrhagic) events (any visit)"
