"outcomeId","cohortId","modelSettingsId","analysisId","devDatabase","populationSettingId","modelSettingId","covariateSettingId","modelSettingName","addExposureDaysToStart","riskWindowStart","addExposureDaysToEnd","riskWindowEnd","plpDataFolder","studyPopFile","plpResultFolder","cohortName","outcomeName"
10082,10631,1,1006,"CUMC",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10631","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10631_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_1","[WoO 2019] T1 - first mammography in 2 years and no prior neoplasms","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10845,1,2006,"CUMC",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10845","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10845_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_2","[WoO 2019] T2 - first mammography in 2 years and no prior breast cancer","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10631,1,1007,"iqvia_claims_1",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10631","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10631_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_1","[WoO 2019] T1 - first mammography in 2 years and no prior neoplasms","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10845,1,2007,"iqvia_claims_1",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10845","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10845_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_2","[WoO 2019] T2 - first mammography in 2 years and no prior breast cancer","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10631,1,1008,"iqvia_ehr_1",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10631","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10631_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_1","[WoO 2019] T1 - first mammography in 2 years and no prior neoplasms","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10845,1,2008,"iqvia_ehr_1",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10845","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10845_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_2","[WoO 2019] T2 - first mammography in 2 years and no prior breast cancer","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10631,1,1009,"open_claims",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10631","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10631_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_1","[WoO 2019] T1 - first mammography in 2 years and no prior neoplasms","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10845,1,2009,"open_claims",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10845","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10845_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_2","[WoO 2019] T2 - first mammography in 2 years and no prior breast cancer","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10631,1,1010,"us_hospital_cdm",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10631","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10631_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_1","[WoO 2019] T1 - first mammography in 2 years and no prior neoplasms","[WoO 2019] O: Breast cancer (2 occurrences)"
10082,10845,1,2010,"us_hospital_cdm",1,1,1,"Lasso Logistic Regression",0,1,0,1095,"T:/atlasResults/finalWooResults/ccae/PlpData_L1_T10845","T:/atlasResults/finalWooResults/ccae/StudyPop_L1_T10845_O10082.rds","T:/atlasResults/finalWooResults/ccae/Analysis_2","[WoO 2019] T2 - first mammography in 2 years and no prior breast cancer","[WoO 2019] O: Breast cancer (2 occurrences)"
