"outcomeId","cohortId","modelSettingsId","analysisId","devDatabase","populationSettingId","modelSettingId","covariateSettingId","modelSettingName","addExposureDaysToStart","riskWindowStart","addExposureDaysToEnd","riskWindowEnd","plpDataFolder","studyPopFile","plpResultFolder","cohortName","outcomeName"
8211,8220,1,9,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L1_T8220_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_9","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8220,2,19,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L2_T8220_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_19","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8220,3,29,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L3_T8220_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_29","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,1,10,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L1_T8224_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_10","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,2,20,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L2_T8224_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_20","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,3,30,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L3_T8224_O8211.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_30","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8212,8220,2,17,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L2_T8220_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_17","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
8212,8220,1,7,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L1_T8220_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_7","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
8212,8224,3,28,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L3_T8224_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_28","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
8212,8220,3,27,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8220","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L3_T8220_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_27","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
8212,8224,1,8,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L1_T8224_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_8","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
8212,8224,2,18,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"C:/Users/hmorganstewart/Documents/PLE_new/results4/PlpData_L1_T8224","C:/Users/hmorganstewart/Documents/PLE_new/results4/StudyPop_L2_T8224_O8212.rds","C:/Users/hmorganstewart/Documents/PLE_new/results4/Analysis_18","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
